,ID,age,customer_class,value,tot_spend,customer_value
35178,6b6f84f0f2103d625a6a143a7958884e,,135,LOW,0.0,1
35179,29466fc5d3b0ae3232fe4ef65b02e796,,44,LOW,0.0,1
35180,0bef48558bf06f09074116fda1a7bc79,25.0,39,HIGH,3339.485,3
35181,f16a79678ae491d7c095098f0e3623dc,,46,VERY HIGH,6979.515,4
35182,0096559aae34067c179d5b52ddf750c6,57.0,49,TOP,22752.729369999997,5
35183,0096559aae34067c179d5b52ddf750c6,28.0,49,TOP,22752.729369999997,5
35184,751e867d96300551834d43769e438c29,38.0,30,LOW,0.0,1
35185,5a1be9f4af1bf660f0d4a29d244819e8,,39,HIGH,3248.245,3
35186,cd738ddb3108921b649da6efa4e59b1b,37.0,300,VERY HIGH,6930.73,4
35187,349a9234054947eeb1a78b0234831be3,,39,LOW,0.0,1
35188,1ce2a64dbe9a99067248716a72ada946,,31,TOP,10926.8,5
35189,1f3a65ffabc15c4a8fa30f5fdaa7823f,,30,VERY HIGH,4854.4,4
35190,36073cb53e87cc031505fa0b81092bc1,31.0,46,HIGH,2363.22,3
35191,2f8d84eb30aef47d8e9b3e894b635bd7,37.0,46,LOW,129.51,1
35192,80038067456430afa82e7079dabb851f,,33,LOW,0.0,1
35193,64bf13bf438793cb4d16e0c79ac0755b,,46,HIGH,2186.965,3
35194,a1f147736a97eb7aeed6a128684675c0,24.0,44,HIGH,1643.66,3
35195,0011dd8db5c789246ab8012717214099,,39,HIGH,3615.215,3
35196,81f3f30f880bc0cae2e50fa535b47f1e,35.0,44,HIGH,2414.8,3
35197,600e3f1eb325707e3db6473437c3944a,,44,MEDIUM,830.13,2
35198,c43ace7750b00712878c8dee572d0ba7,,46,MEDIUM,760.1,2
35199,cdc271ce11e377b60e408be8c6a71602,27.0,41,VERY HIGH,7385.825,4
35200,4f1b0d42eb37333df1e70c8631da3f63,,39,TOP,11937.73,5
35201,acf0bc0f626c09ceb94b2a7aea0d2612,28.0,46,HIGH,4434.545,3
35202,ba3a22c4097e93f075187cd63b82a013,,39,TOP,54996.37,5
35203,77d07d83f3235c8fa8a2f363cca88cbe,,46,LOW,0.0,1
35204,c9323f728bf746c6e8c31d23fecc2b03,42.0,39,LOW,341.9655,1
35205,669a7136edc77ed1659f147520a2c3f9,42.0,46,HIGH,2013.125,3
35206,45a1c8971fa1458d8dafe29cb001ff87,,46,LOW,0.0,1
35207,3ea589553b465c5c47712ddd5a79c7c6,23.0,44,MEDIUM,414.1,2
35208,2855d7e7dc786229561d5910ecef225a,28.0,39,HIGH,2190.193334,3
35209,de563316ca9e4c4b60c1808fd2434fd7,42.0,46,LOW,0.0,1
35210,d76c0c003d2a2a7239f0acc3ffeee552,,33,VERY HIGH,8564.65,4
35211,34182e60cf8e7b980dc56463e61e8428,,32,VERY HIGH,8035.7,4
35212,f795ed57d8d9409944ed93d537f887f8,28.0,41,MEDIUM,1592.3,2
35213,efa7466e3ac8169e8c15aec28b078fea,,46,HIGH,3399.94,3
35214,2c3e843a54c0cd4f4824131a95084ae0,,46,HIGH,2427.515,3
35215,22f1cfbbeb772a584ffca1931f169e26,47.0,32,VERY HIGH,6805.05,4
35216,298ef361b60b4bbb42e721319d031876,22.0,46,HIGH,3635.05,3
35217,26be09b6f9a3525a85d8863dbd6c1905,33.0,39,HIGH,1697.0148829999998,3
35218,61ed7d3e9036371a7464b320ff9bc636,24.0,46,MEDIUM,1232.68,2
35219,3be8711f513b7c853dae8a75b2368905,29.0,39,MEDIUM,1323.22,2
35220,f99ef2e9953b291f54460da1fdcc0af1,27.0,46,MEDIUM,1621.28,2
35221,10a84f1c2fd5a34b2ffe822bac4d207f,,48,MEDIUM,1173.0,2
35222,d95b915425ede74b578a2f737cbb33b7,22.0,39,LOW,0.0,1
35223,a6ae7a86fb2619683212c479b01dc901,,39,MEDIUM,1030.055,2
35224,33a18300a5155a1ad0d89f2ceea0e375,,44,VERY HIGH,7329.71,4
35225,008ff03c78d949cb6eef1a5ead058e11,,44,HIGH,3942.77,3
35226,01bdd9f45cdd8b146e0d449c899a0752,,48,LOW,0.09,1
35227,c971da6a18062d06974841dab85a638a,,48,VERY HIGH,8993.4,4
35228,fab6770af7626815553cf34c2f79a82b,26.0,44,HIGH,1726.81,3
35229,bff7ff0f17f61a320022d543b7caa0b9,,39,MEDIUM,1278.885,2
35230,8dfaea1a88b4bb9eddadb58eb8e73731,,44,VERY HIGH,7927.86,4
35231,1a863c87d6ef9e5bb6e9810edc191f81,,46,HIGH,1954.305,3
35232,8ab0bf4be6e2172b916986b9c14a9f53,,46,HIGH,2184.89,3
35233,b0e4c744182a939239ade4d031df9d80,61.0,32,LOW,0.0,1
35234,abef8712cfe0242a968a286c134770a2,39.0,39,MEDIUM,527.285,2
35235,78ebea7fb21520db9462e366753e5d20,,49,LOW,329.0,1
35236,9aec085f1a274c6ada4f5356ab279440,,30,VERY HIGH,6193.4,4
35237,b59211253d73da1a45aaf75f82fe3e73,,46,MEDIUM,681.7,2
35238,e97e0645551abe336809361c3585d03f,,39,LOW,0.0,1
35239,89b04eb2220fd6efa845a62527239252,28.0,46,MEDIUM,1530.84,2
35240,368b5813250af4c0b5b6171cc9bd47ed,,44,HIGH,2303.54,3
35241,3c566e42c114a4e4d07b4b88cc2b12a9,32.0,44,MEDIUM,429.54,2
35242,c708f2b34593e79721bd31fd07271f7e,,46,LOW,308.165,1
35243,cef223ee10d6934acd71ea7a56e12e32,37.0,30,VERY HIGH,9850.647639,4
35244,077d3bcc5b3cc00d01effecc5981a45c,,46,HIGH,2609.94,3
35245,6c6a530219b2f658ef1131ce1ebfc1ac,,30,HIGH,4084.08,3
35246,f509c974ae0eb33a873ab6402570a92d,,46,HIGH,2047.615,3
35247,f972d6131764e35793fb1bcb4250d314,25.0,46,LOW,167.535,1
35248,adedf2660ed91fe3278cbba0c2b1b480,26.0,44,LOW,0.0,1
35249,dd106ab304dca19811b8798a8013179e,,30,MEDIUM,592.87,2
35250,3e92ce2565ee45845150171ac8bd6217,20.0,44,LOW,89.97,1
35251,3d0fe17c0946ae5a13f0e2257f68dd7d,35.0,39,HIGH,3005.18,3
35252,48012ce1f2417fd5576986c669be3ec6,,46,MEDIUM,776.38,2
35253,4b38225ca284c9fa403e6c4def31d3b7,36.0,49,MEDIUM,1625.7,2
35254,9ce9cd4bedb6a769394dc3b3bc8c3cc4,,49,VERY HIGH,7975.635,4
35255,f82e6d90b797777f302c74be0e3a1170,,39,LOW,0.0,1
35256,6a03d8feeb4da5d23c21d4e37931ed0f,38.0,39,MEDIUM,760.0,2
35257,97b8cba3622448bef257b68c26580e63,,46,VERY HIGH,6477.29,4
35258,f966dc3b7b7a9b05ec4410db5e07c25c,,39,HIGH,1664.96,3
35259,d02a8af581c04dd9591a876cd731dc07,,44,MEDIUM,668.96,2
35260,39c81693d80ad21ac1aea1a8f6d31397,24.0,48,LOW,0.0,1
35261,4fafe1f22caf9cc399de53f639b084d7,,33,VERY HIGH,6189.95,4
35262,c93ca1e09228dcacdacf2abc2834b363,50.0,44,VERY HIGH,7106.67,4
35263,8c38c2e1283a4a32a6cbb8d7f38944e7,,39,MEDIUM,771.76,2
35264,03cbbcda6d773758294c5063ec669df8,43.0,39,MEDIUM,923.43,2
35265,44a91b57c9a3311443066aa590248d60,,48,VERY HIGH,5471.6,4
35266,df43507c760313ea0d09e5eaf5dfbca2,42.0,44,TOP,13929.95,5
35267,ef760b6092eec0207a61c1b435481cf9,,185,TOP,36706.844,5
35268,ef760b6092eec0207a61c1b435481cf9,46.0,185,TOP,36706.844,5
35269,62595cb3ea92dcc66a2c69c624d93b3d,,44,MEDIUM,1048.61,2
35270,b50916299de1eacc12a612bf3e73b6f0,21.0,46,VERY HIGH,4716.56,4
35271,b2085e1be1e9319d90e1859641d9ac25,,46,VERY HIGH,6663.65,4
35272,53fb7bd6b47ce250163749f339343aaa,46.0,39,VERY HIGH,8505.23,4
35273,38cc6fb98a46644599bcfb71af3986ec,23.0,44,HIGH,1883.69,3
35274,2d3103ec1f9eec6c8f57c1d9c56a0cc1,,44,VERY HIGH,7228.2315,4
35275,db64ecb20d54ba323273a0d7f1addf32,36.0,184,LOW,0.0,1
35276,7570f13367ee60f8a9fb1888d0feb508,,44,VERY HIGH,6468.24,4
35277,29e3132809fc86fe0477a70cedc26cb0,,44,LOW,0.0,1
35278,0e1c54d973d0c7aa0965ef6f4b668fae,,135,MEDIUM,533.64,2
35279,9363b0c5d064e8f78d780796e7a703cb,,46,HIGH,4302.69,3
35280,bee51134de0029425449d6630f3eaf5f,,44,MEDIUM,1175.85,2
35281,0ddf6f51d803df2bf8915fca36da1db2,,46,MEDIUM,895.55,2
35282,eed4045fba7a36007d676eb8a3bd3ea8,38.0,46,HIGH,3838.46,3
35283,9548108403fcf805e66fa6a5cdd8d6f5,,46,HIGH,3778.535,3
35284,4376dbe8ff618c4705d01a86a002f1f2,47.0,41,VERY HIGH,5392.99,4
35285,4376dbe8ff618c4705d01a86a002f1f2,47.0,41,VERY HIGH,5392.99,4
35286,e1085213efdf0c8c4a8894c275ba288f,39.0,46,MEDIUM,543.22,2
35287,e111afd3bf7619b3740188528dcada6f,,46,MEDIUM,497.435,2
35288,f994c8377e9b41bb3e06c596e1437ae4,31.0,48,HIGH,2665.4,3
35289,541bc794f72a479f38e1bcb1ef436d77,34.0,186,LOW,0.0,1
35290,446ee70e5e9da722dbe759af04c34e4d,22.0,41,MEDIUM,857.36,2
35291,bb09f66be5d9876c1bd754a810ccaaf4,55.0,39,VERY HIGH,7957.31,4
35292,f81fb20cab43007557fde8e268d35d6e,31.0,46,LOW,0.566666,1
35293,9119836260962ef27518f61cc3d3a1be,32.0,39,MEDIUM,426.88,2
35294,2d9d4151ccbbf1fedc907132af28758c,,48,MEDIUM,567.55,2
35295,c69f3ea681278d470dfc78b9e939aa6f,30.0,41,MEDIUM,1243.17,2
35296,599580eb7b1b18b9d1f346e6cc795a43,33.0,46,LOW,0.0,1
35297,2ddeba084cdc9ae7aecf8f70458e36fb,44.0,39,HIGH,3199.9440000000004,3
35298,2c6cffdd74599f6abd4477d45d524e9a,66.0,44,TOP,12415.955,5
35299,4390565e0b6009763b474d57f513a6b5,,41,LOW,0.0,1
35300,677be88e596a1457fbd88a81da968ca0,22.0,46,HIGH,2289.58,3
35301,6c73f5cc42264dfa6e31e1eabcbc8529,22.0,39,HIGH,2122.43,3
35302,6abebb7b2a370e477f326bb547940037,51.0,49,HIGH,2316.38,3
35303,96ce234c08413520dac685a81129e082,22.0,46,LOW,155.1,1
35304,1657a5a0b5ff8b449ddc2f1340b927de,,186,LOW,0.0,1
35305,d236835da7728cc684c70d9d5450a3a5,39.0,46,HIGH,1949.21,3
35306,498818e093eb01e39c0100497a27008f,,33,MEDIUM,1490.6,2
35307,2752ced8b5bf22052de5c14e1187b295,53.0,39,HIGH,2000.0,3
35308,7366e925e1b913ba1ca7479470c03763,34.0,49,MEDIUM,1616.781,2
35309,fe63209276ce26281f724d8aee22eb07,28.0,46,HIGH,3321.79,3
35310,ab092cfa375e3efc35a8ee71f9740a5b,,186,HIGH,3857.49,3
35311,e4b38ec02db82124a7f379211dcf648b,,44,MEDIUM,440.92,2
35312,e5886b7d4653230abd9e17972501cca7,,46,HIGH,2303.4,3
35313,cac9758b6d0b59b7260e273a66877a49,,49,MEDIUM,946.6,2
35314,98eb83e4a51aeb128553fd4ae7128aaa,20.0,186,LOW,0.0,1
35315,551d76560acf4a1b658283ff8ea5a2fd,,39,HIGH,3852.815,3
35316,9c49f13e8b351b8d826756e43bb97c2e,39.0,32,HIGH,2882.7,3
35317,b0451244b3b382d1ce8b6faf96571dd4,36.0,186,VERY HIGH,7785.3,4
35318,8f428f5353f3b5a14076b25c50a12cfd,43.0,42,TOP,14818.2,5
35319,a2ed0606d5fa59c2c31be90e353343a5,,39,HIGH,1757.1,3
35320,8f151e66cf3a5d4ff073c462664f21bb,,44,VERY HIGH,6738.15,4
35321,694bb66a9d20b323b043cfa76cfbf684,,44,HIGH,1737.12,3
35322,ce1f756710b5e31c47b2edfb0370e940,,39,LOW,0.0,1
35323,363b89c0b850938534aabe62ba8feb73,,39,HIGH,2377.365,3
35324,9a59c6a48056eaab6a315c1e16c0412e,,41,HIGH,1681.49,3
35325,2033707303c08866a39023617a0c44d4,,39,HIGH,2264.61,3
35326,56547f1c7b7d108fc54fb7a0b8307bf9,56.0,33,MEDIUM,1314.3,2
35327,e3c9b86e0f9b42553148c21badee267d,57.0,44,HIGH,1870.13,3
35328,0b8f443775bbf533a3fabfaba6b11031,48.0,44,HIGH,2439.805,3
35329,e9a4e9649d44e32bea9d1dea0824aa3a,,33,MEDIUM,931.13,2
35330,0dab197d677f953156f2a606e538f639,44.0,39,MEDIUM,1092.29,2
35331,5c1d3b15114bfe2368601de0b6c52825,,33,VERY HIGH,5312.05,4
35332,0cb3e30a838cb3b37b09ba8fb7bc4c3a,,44,HIGH,3632.96,3
35333,2460dc235cf749e8a81e207e3bbb265d,,32,HIGH,3101.5,3
35334,0e71920c5753757f76bc53e6bbcaed99,,44,LOW,166.63,1
35335,fb9a5e866b8e6c44b0d15c1613bdfc37,,39,MEDIUM,1095.16,2
35336,7c87db54fded829540cbd2420ffeee25,,48,LOW,0.0,1
35337,4e81e97e78355f1d29d3b849181e0218,,46,LOW,10.0,1
35338,672222ee81da051526175274e07fecf8,,39,MEDIUM,382.53,2
35339,07de8f34edf54f114a9183d4910e1c16,,39,HIGH,2046.66,3
35340,2428bab254e4386d9efe8e664d5fa677,21.0,39,HIGH,2340.3,3
35341,217a595018c78e245f75a93583a6c299,,39,VERY HIGH,9607.625,4
35342,518cb90c77ae56082ee86476200d8d0d,33.0,46,VERY HIGH,4950.56,4
35343,75aa06171f378cd137fabe13dea9336f,26.0,46,HIGH,3672.145,3
35344,75aa06171f378cd137fabe13dea9336f,26.0,46,HIGH,3672.145,3
35345,08ccf0af62abe62fbc1a955d491c1e2a,,184,HIGH,3572.07,3
35346,8fc6ab213c322b0085d654f3e38782ea,38.0,41,MEDIUM,472.26,2
35347,1cd055e179f3a1e86031390cb6f818a8,36.0,185,HIGH,2872.53,3
35348,73970a384cd26eb45155d51b23b99df2,,44,TOP,12282.58,5
35349,dae56654199fc1e36127412b845a54e3,,39,HIGH,2468.9,3
35350,e9b378c9562ed9ed58bdd952f8bcd58a,30.0,44,HIGH,3288.23,3
35351,d90e6f3a1a34325543ef4d0779972ed0,55.0,49,HIGH,4128.0,3
35352,262c2bc603b5ea5b446843d63edb5f6a,37.0,39,HIGH,3095.7,3
35353,cfb241041920df0a56f98d65dcfad76d,22.0,46,LOW,0.0,1
35354,e45080c5ef34a156c8eb1f4fe6bca815,24.0,46,HIGH,3199.865,3
35355,edca48a622f8c22d0b422c2d1a727d9b,,46,HIGH,2866.55,3
35356,ff90877727a906630b9f6f82f6bc6fef,26.0,48,MEDIUM,500.0,2
35357,03609a69e52b7e14eacba806a314afc9,,30,VERY HIGH,4985.25,4
35358,f91da2c72b687766f1bbfe036bd1645c,,31,LOW,0.0,1
35359,d0af45e19a03e2df9b75b1b27c00a1f9,44.0,184,VERY HIGH,8420.71,4
35360,4b37371f58d8db7a8df0bbb9d5b2965a,23.0,49,LOW,0.0,1
35361,c8a380e7bc9fba73622f510f9bbaad1c,,46,MEDIUM,812.4,2
35362,972a19ba7eff1c2d07131af8a2a40828,,39,MEDIUM,613.62,2
35363,c774c47733a873c4facdb90973e1d576,30.0,46,LOW,38.22,1
35364,d08c9c8d9e97760aad6cb40bcf831d00,33.0,30,HIGH,1762.0,3
35365,944b0c5b2591435cdf3f4621229eca04,,46,HIGH,3483.37,3
35366,ee6e1f5cac83c2241a5dd046d6bb0574,38.0,39,VERY HIGH,5272.36,4
35367,7dcb98a2c42897fe13d829716304d917,28.0,46,MEDIUM,1289.82,2
35368,b95a535bf0c284dc976c81c005885825,,48,HIGH,2724.0,3
35369,b7ddfca81c7b87c06882fbc9310071a1,32.0,46,MEDIUM,539.61,2
35370,23a0584d822b41fd21e3edfe3aa68869,,39,MEDIUM,1110.1655,2
35371,74c961efab675bf352bc0fa1d05e8a61,36.0,39,LOW,0.0,1
35372,ef5e599c1ef6f39d61a9838410b96447,34.0,39,HIGH,2780.685,3
35373,212179aab028a5a89e37b6c7c0bd354d,,39,VERY HIGH,5281.7,4
35374,f1382e363bb44f7436cbedf8efc4fcbd,22.0,46,LOW,308.245,1
35375,ea25b1f8b82e92b5e3a475537015150a,38.0,46,MEDIUM,401.89,2
35376,a858830995b73446c59c036ef902f17c,,44,LOW,85.91,1
35377,3c67822dbcefe2b342d834af07015864,,39,LOW,0.0,1
35378,bdf7ed0f2f4580333da9ad0bea48f16f,43.0,39,HIGH,3637.26,3
35379,7eb05783a50472e8e18d35c127b485a8,26.0,33,VERY HIGH,4934.7,4
35380,95ec715c8a295fd728e378c6c78f3d7c,37.0,39,MEDIUM,1419.255,2
35381,e8f06df434720218caff252dd4a4000f,38.0,39,HIGH,4314.9,3
35382,03fa0f9412e759f8533c88cd92670a1d,58.0,39,TOP,23644.822134000002,5
35383,2357b4cb2d493f748a699ff53e009abf,,44,HIGH,2565.39,3
35384,bf77048f58df8b866033302993261583,25.0,39,MEDIUM,706.65,2
35385,6b484240a349b221791ea06c6f6af4db,47.0,30,TOP,57267.3,5
35386,c04a4b6735fd31bde4713919f4db577d,,49,HIGH,2754.4,3
35387,73ad879640e0ed8a3c0601325c9ef3e5,53.0,46,HIGH,2342.7,3
35388,55adeba103e1951e68b4dc74b4ab09fd,,186,HIGH,2016.721857,3
35389,2e0b2bde6d7203d2b2c44514f0fdf760,,49,HIGH,2236.548,3
35390,8f477032c98e472538c9e95620c4e667,,46,HIGH,4399.7,3
35391,137691cae2e047e5dacdc0cde35a4d6b,25.0,44,HIGH,2111.85,3
35392,d1463b918cc316ad5e0504da8d87c6b6,,39,HIGH,2412.345,3
35393,ac239f7229de7010ce97ecc05d51a33a,36.0,46,HIGH,2841.0,3
35394,a598b13fd070bbc06b75bc65ea96197c,,44,VERY HIGH,5410.3,4
35395,1047b0ea24094f22f571cba7aaf9cf48,32.0,46,HIGH,2269.52,3
35396,21cf359a587f79f8637053c525b6a152,,46,LOW,249.035,1
35397,165282f2d0fa65d1b729b726aae919a4,48.0,46,VERY HIGH,5534.185,4
35398,24d99ca313781d90b6a7b6b0a34b8489,23.0,44,VERY HIGH,6368.0,4
35399,c5b2cae148530b024138fafb0e147e7c,31.0,48,LOW,185.8,1
35400,c89b6fa6ac2692ae7248d0e6061b8143,,44,MEDIUM,1185.14,2
35401,a4876324ed66cbfacda3a0bb77b4b99e,,39,VERY HIGH,6035.195,4
35402,89f5f5835966d2fb79e63c7d21aa4676,61.0,30,HIGH,2245.0,3
35403,58438e27c8f25261212bab5d94322991,,46,HIGH,2274.89,3
35404,491036f49ff291bbfb8b0c7384b984da,24.0,46,LOW,0.02,1
35405,b011acdf6550714232c77662a6636779,45.0,39,TOP,128383.745,5
35406,151a13759773c5315c10c7ee3fae906d,24.0,185,MEDIUM,1274.8,2
35407,83dd7b9f14a47e61592c7f62f8dc5df1,,44,MEDIUM,1461.89,2
35408,d2af742128b190bafcd0b9c6c29e2b7a,,46,VERY HIGH,6518.85,4
35409,197a62144a762b59988b694ebacc9088,32.0,39,HIGH,2937.54,3
35410,b904bb841a56ef8be335f388a6e96364,31.0,43,HIGH,3657.961503,3
35411,6749e435eb8aa8f01a84649b8fcd3983,,46,LOW,250.355,1
35412,50ed7545890195787a72cf3562d0b4c8,32.0,33,MEDIUM,667.55,2
35413,ff882e3372aa883144f3ab41e10e4feb,,44,MEDIUM,860.78,2
35414,17d15999474e6dc0b2aa72e5c89d4f5c,,135,MEDIUM,1238.44,2
35415,654c17d683e0d0d09984e557cef384c6,,39,HIGH,3083.42,3
35416,c2fc578a93198d0099b555ab379e4681,,39,LOW,0.0,1
35417,72619ea26b896de48a798861302123fd,,44,LOW,0.0,1
35418,5ecc7828b76e93e7a27159b2f9fb6b7e,,30,VERY HIGH,9082.31,4
35419,9a86c6e06c36aa36fcc86e2d7ca1f723,25.0,44,MEDIUM,894.38,2
35420,782082be8495ec110d7b45916dc9a91b,24.0,44,LOW,0.0,1
35421,782082be8495ec110d7b45916dc9a91b,24.0,44,LOW,0.0,1
35422,35936a49d508038e69f473b238f315b4,24.0,39,VERY HIGH,4754.695,4
35423,35936a49d508038e69f473b238f315b4,23.0,39,VERY HIGH,4754.695,4
35424,6973f6fa13028f4916e4f9a82ab48dd2,32.0,186,HIGH,1804.72,3
35425,dfbb04631c2e6f882aa440f34059337e,44.0,44,VERY HIGH,8543.886668000001,4
35426,6cbd6764b44f566fbf2903e4565e4ddd,,39,HIGH,1894.055,3
35427,27e33ac8d8c788fac5619b76c74c652a,42.0,135,LOW,75.52,1
35428,b55a5238a16b97eb782c111a386ae900,,135,VERY HIGH,4912.1,4
35429,b1196256336ce4a11622d36bc906c5cc,21.0,46,LOW,213.29,1
35430,43641b9f5505c6d77b4f7781e6ceb79f,29.0,44,VERY HIGH,5087.64,4
35431,39673dd8cf9821fd2ce9fe2012b1233f,44.0,39,HIGH,3764.345,3
35432,3b5c0e9df7801ba9e4e1b6bd293b0a2c,27.0,39,LOW,300.12,1
35433,6f790a7da9c1da4ce7611e21d50b0e37,,44,LOW,199.88,1
35434,1814467fe35206a26b48c13de655307d,46.0,46,MEDIUM,902.44,2
35435,1f8ff0608a550c18b0115921a2af5a7e,,46,MEDIUM,960.16,2
35436,e22951fe2ecd0aa14b79d0e7e4b16795,,32,MEDIUM,971.7,2
35437,91a7b0707250a80be802c789e524fb4b,37.0,30,MEDIUM,753.22,2
35438,193fca3fd74c2b6cd14e7a7113bf8480,48.0,39,MEDIUM,1605.06,2
35439,56419431bbb0743d88830a97d42e7380,,39,MEDIUM,1199.655,2
35440,2158d6e7d6a7f06077546700e126a606,23.0,48,MEDIUM,570.0,2
35441,3f885e4086a57699ec4e3669a4c863da,,49,MEDIUM,1068.2,2
35442,9600f354de590d5e0869554347432161,,186,MEDIUM,679.1,2
35443,cf0f6fc71c6cdffa188e04be966e2007,,44,HIGH,4333.91,3
35444,b318796b1cf9c3132db3d667b8634bcb,,46,HIGH,1911.535,3
35445,112ddef4543f1f9aa569da2b70eb8a25,,46,MEDIUM,1239.0,2
35446,9e4d7999ec92db1f496519b56cb961e9,,185,TOP,31365.134482999998,5
35447,43b6893a505ecf4df6c7d609befd5252,,49,TOP,17252.8,5
35448,34d2acdd827b13782b069b966969f2c0,46.0,39,HIGH,1899.88,3
35449,8a3cf54e879b8cbb6913403a0cbc9214,,44,HIGH,2624.71,3
35450,41b7d5abc74eb2c71185e373a8347833,32.0,44,MEDIUM,993.99,2
35451,6c453856afd7cc1a7a14bbaf69636d93,,44,MEDIUM,490.33,2
35452,fad322aaeee435e2709c12d3f517c472,99.0,39,MEDIUM,1518.415,2
35453,a6c53710a83e6bc28cc86ef5bd7e4a6d,,39,MEDIUM,779.96,2
35454,6b638df42b3e986f133b2c7a43d8316c,,46,MEDIUM,778.94,2
35455,8cf2cc1c76970dae1b1f5a9b482967ab,55.0,44,MEDIUM,809.05,2
35456,75445c6e116050f355202a71ce85816c,20.0,46,MEDIUM,464.98,2
35457,f482f005f467c63625b548f389232148,37.0,39,MEDIUM,660.0,2
35458,e87ae4021cb4a19f617c7d973dc151ee,36.0,46,LOW,94.8,1
35459,e87ae4021cb4a19f617c7d973dc151ee,29.0,46,LOW,94.8,1
35460,adf1e9361fdc37c17826a376dc44dbd5,49.0,44,TOP,83376.016569,5
35461,d8c37af4283ec2b55ada4aa548a36b2f,38.0,44,HIGH,1696.44,3
35462,17549c259dcefa0863b800861c22eb74,21.0,184,HIGH,2100.8,3
35463,e2f5d0ea8121e9a1455c75a43cf7d9b5,,46,MEDIUM,872.49,2
35464,d06a7cc046f941b91bc847db8c1a52c4,21.0,44,MEDIUM,800.06,2
35465,36658aaa8c5cce8856fdd94b49ee108d,44.0,32,TOP,15713.2,5
35466,b16241aa5fdf49327ba69e451c5c6425,35.0,42,MEDIUM,1405.5,2
35467,74da8f43cd0cd2cf8c93c3757def67ac,36.0,185,HIGH,4469.15,3
35468,ae418ec38169d398a0ed71e7f6a5ce01,21.0,46,MEDIUM,1512.5,2
35469,2ce57b2a756c8c93298ed341b7f3a40f,,44,MEDIUM,527.2,2
35470,ba98e32014fa899ae3bc6ceec7caf5b5,44.0,30,HIGH,4201.6,3
35471,b072c49ca340245324062a9ff6ca0a4b,39.0,39,LOW,94.8,1
35472,48214c7c87367423b3097225d98d7317,32.0,39,HIGH,4205.565,3
35473,48214c7c87367423b3097225d98d7317,32.0,39,HIGH,4205.565,3
35474,24293f713c4cf906917c4c94e6068855,,32,VERY HIGH,6676.0,4
35475,7b3cba44d7377365def749a007e585be,,46,HIGH,2675.02,3
35476,cc97fd7beeb716f08620c650cb99eb26,36.0,39,MEDIUM,644.225,2
35477,5522b758a2700e04a78c7040376bfb04,57.0,33,VERY HIGH,8242.32,4
35478,4660ae16c67425cdc91557f629baef81,,184,MEDIUM,1291.68176,2
35479,87f40dd231973a771b2d3301607ae426,58.0,49,VERY HIGH,4826.0,4
35480,89ddadc653da1c3433efeebd923ecfaa,31.0,184,LOW,47.44,1
35481,75c05ae6ee4e903edeb5a4ddef6cc5ab,29.0,33,VERY HIGH,8695.45,4
35482,181b9b827f27d816ad8a9937b0f33ecb,23.0,44,HIGH,1896.61,3
35483,ead31ec330978ea2f7c8414ae7d7cb04,45.0,46,MEDIUM,1407.625,2
35484,0a9acc0d478ec106e243c7310d51c766,35.0,39,HIGH,2597.66,3
35485,5623dffc8f9d83e389d99b2504b13444,47.0,39,TOP,56886.82,5
35486,5623dffc8f9d83e389d99b2504b13444,49.0,39,TOP,56886.82,5
35487,74c2e1d4321e1d39dd01616519356ccb,46.0,185,MEDIUM,1315.32,2
35488,09c500667a6b164612d73b8a7af99168,50.0,32,HIGH,2130.05,3
35489,9df9b7d9abe4dfd1ef5b0cdc0444d33b,39.0,46,MEDIUM,1067.875,2
35490,246fbeeb1eb7aac784a52e33877d935c,30.0,44,VERY HIGH,7108.84,4
35491,3da4c20d0612b2bbcd7ddd714ecdc539,,184,HIGH,1854.82,3
35492,ff04fe7e2336bc88f9934e85ac7bd6f8,,42,VERY HIGH,8003.595,4
35493,4407d2ae9ba0b804ff6aa6649a4fabba,,44,VERY HIGH,5678.82,4
35494,77fa6c2310d63805ca160ef611a0f110,,44,LOW,0.0,1
35495,74b98404b20eb0fe2e86dcb726de59f9,,39,MEDIUM,781.0775,2
35496,a59c63899170d02b6b046793d6b76e90,27.0,39,VERY HIGH,4861.17,4
35497,55fd4b8d313e8fcb4727429a501e9147,42.0,30,TOP,11603.15,5
35498,65bce56c1fba8a56dbbc37be369338dc,46.0,403,TOP,24246.7,5
35499,65bce56c1fba8a56dbbc37be369338dc,46.0,403,TOP,24246.7,5
35500,00de5015f12e374e77340cb754f669b2,,39,HIGH,1913.235,3
35501,92508df97a401c34478ff4be99be2a0c,29.0,44,TOP,14964.73,5
35502,1eadb523db230c5e9e584db00806191a,54.0,46,MEDIUM,575.03,2
35503,12112bf70d1f47f63674f5bb73877af4,34.0,44,MEDIUM,847.47,2
35504,c4cd101d56221931528bdd6b134e6797,49.0,186,TOP,28890.49,5
35505,82ef1ca1c575e1345248dccee2c36d2f,,44,MEDIUM,1541.3,2
35506,c01a3058324b5b20b577acf6875c8494,,44,HIGH,3971.27,3
35507,4411db56001a1355212bc35a4cebe70c,39.0,30,MEDIUM,1517.4,2
35508,4f815fd6528caa46caa8589883dbdfc6,,41,VERY HIGH,4798.63,4
35509,079aa93a2e93a4d743750fbff0a7687a,,184,MEDIUM,634.63,2
